Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg
202208,SKU_155,D,6,9,150
202208,SKU_156,D,6,10,593
202208,SKU_70,B,6,6,166
202208,SKU_71,B,8,7,567
202208,SKU_72,B,6,6,300
202208,SKU_73,B,7,7,850
202208,SKU_74,B,5,6,184
202208,SKU_75,B,6,7,731
202208,SKU_103,A,13,6,442
202208,SKU_91,A,13,6,576
202208,SKU_109,F,5,12,135
202208,SKU_107,F,6,12,278
202208,SKU_145,F,5,11,7
202208,SKU_121,I,5,3,56
202208,SKU_144,U,14,6,37
202208,SKU_149,I,5,6,205
202208,SKU_150,I,5,6,207
202208,SKU_134,I,4,8,279
202208,SKU_135,I,5,4,236
202208,SKU_26,H,5,8,183
202208,SKU_179,I,20,25,41
202208,SKU_151,I,4,7,187
202208,SKU_152,I,4,7,184
202208,SKU_114,I,5,4,23
202208,SKU_29,I,5,8,79
202208,SKU_30,I,5,4,133
202208,SKU_123,Q,5,11,60
202208,SKU_124,Q,5,11,84
202208,SKU_125,O,4,12,378
202208,SKU_126,O,4,12,477
202208,SKU_127,R,5,10,109
202208,SKU_128,R,5,10,131
202208,SKU_129,S,5,10,53
202208,SKU_130,S,5,10,82
202208,SKU_136,K,8,14,849
202208,SKU_137,K,8,14,1161
202208,SKU_175,S,5,10,5
202208,SKU_176,S,5,10,2
202208,SKU_153,O,5,14,627
202208,SKU_154,O,5,14,1055
202208,SKU_172,H,5,8,114
202208,SKU_111,K,5,9,1275
202208,SKU_148,K,5,10,324
202208,SKU_112,K,5,9,2394
202208,SKU_88,K,5,10,606
202208,SKU_89,K,5,10,437
202208,SKU_181,K,8,16,222
202208,SKU_182,K,8,16,306
202208,SKU_131,P,4,11,170
202208,SKU_132,P,4,11,331
202208,SKU_173,P,5,15,322
202208,SKU_174,P,5,14,520
202208,SKU_158,X,0,26,0
202208,SKU_159,X,0,26,0
202208,SKU_160,X,0,26,1
202208,SKU_161,V,6,15,65
202208,SKU_162,V,6,15,315
202208,SKU_163,V,5,15,215
202208,SKU_164,V,5,13,403
202208,SKU_165,V,5,13,1149
202208,SKU_166,W,5,14,67
202208,SKU_167,W,5,14,102
202208,SKU_168,W,5,12,865
202208,SKU_169,W,5,12,1326
202208,SKU_183,W,8,19,120
202208,SKU_184,W,8,19,103
202208,SKU_119,M,80,13,117
202208,SKU_180,M,80,14,52
202208,SKU_51,N,100,6,176
202208,SKU_113,N,100,6,417
202208,SKU_55,N,50,3,72
202208,SKU_170,Y,40,12,39
202208,SKU_171,Y,40,9,111
202208,SKU_143,T,100,12,0
202209,SKU_07,D,6,9,1760
202209,SKU_09,D,7,7,653
202209,SKU_10,D,6,7,1901
202209,SKU_12,D,5,9,952
202209,SKU_14,D,5,7,2519
202209,SKU_16,D,4,7,1802
202209,SKU_155,D,6,9,423
202209,SKU_156,D,6,10,862
202209,SKU_70,B,6,6,326
202209,SKU_71,B,8,7,757
202209,SKU_72,B,6,6,681
202209,SKU_73,B,7,7,1085
202209,SKU_74,B,5,6,521
202209,SKU_75,B,6,7,725
202209,SKU_103,A,13,6,454
202209,SKU_91,A,13,6,599
202209,SKU_109,F,5,12,46
202209,SKU_107,F,6,12,62
202209,SKU_145,F,5,11,18
202209,SKU_121,I,5,3,35
202209,SKU_144,U,14,6,44
202209,SKU_149,I,5,6,243
202209,SKU_150,I,5,6,234
202209,SKU_134,I,4,8,345
202209,SKU_135,I,5,4,302
202209,SKU_157,I,4,2,0
202209,SKU_26,H,5,8,215
202209,SKU_179,I,20,25,58
202209,SKU_151,I,4,7,287
202209,SKU_152,I,4,7,260
202209,SKU_114,I,5,4,60
202209,SKU_29,I,5,8,72
202209,SKU_30,I,5,4,134
202209,SKU_123,Q,5,11,58
202209,SKU_124,Q,5,11,78
202209,SKU_125,O,4,12,409
202209,SKU_126,O,4,12,613
202209,SKU_127,R,5,10,85
202209,SKU_128,R,5,10,116
202209,SKU_129,S,5,10,57
202209,SKU_130,S,5,10,71
202209,SKU_136,K,8,14,948
202209,SKU_137,K,8,14,1448
202209,SKU_175,S,5,10,1
202209,SKU_176,S,5,10,2
202209,SKU_153,O,5,14,573
202209,SKU_154,O,5,14,972
202209,SKU_172,H,5,8,120
202209,SKU_111,K,5,9,1085
202209,SKU_148,K,5,10,413
202209,SKU_112,K,5,9,2340
202209,SKU_88,K,5,10,483
202209,SKU_89,K,5,10,431
202209,SKU_181,K,8,16,127
202209,SKU_182,K,8,16,232
202209,SKU_131,P,4,11,175
202209,SKU_132,P,4,11,398
202209,SKU_173,P,5,15,307
202209,SKU_174,P,5,14,606
202209,SKU_158,X,0,26,0
202209,SKU_159,X,0,26,0
202209,SKU_160,X,0,26,0
202209,SKU_161,V,6,15,37
202209,SKU_162,V,6,15,242
202209,SKU_163,V,5,15,223
202209,SKU_164,V,5,13,407
202209,SKU_165,V,5,13,1156
202209,SKU_166,W,5,14,65
202209,SKU_167,W,5,14,105
202209,SKU_168,W,5,12,674
202209,SKU_169,W,5,12,1264
202209,SKU_183,W,8,19,87
202209,SKU_184,W,8,19,140
202209,SKU_119,M,80,13,67
202209,SKU_180,M,80,14,49
202209,SKU_51,N,100,6,208
202209,SKU_113,N,100,6,477
202209,SKU_55,N,50,3,78
202209,SKU_170,Y,40,12,33
202209,SKU_171,Y,40,9,125
202209,SKU_143,T,100,12,1
202210,SKU_07,D,6,9,775
202210,SKU_09,D,7,7,450
202210,SKU_10,D,6,7,954
202210,SKU_12,D,5,9,509
202210,SKU_14,D,5,7,1679
202210,SKU_16,D,4,7,1418
202210,SKU_155,D,6,9,138
202210,SKU_156,D,6,10,431
202210,SKU_70,B,6,6,102
202210,SKU_71,B,8,7,381
202210,SKU_72,B,6,6,934
202210,SKU_73,B,7,7,551
202210,SKU_74,B,5,6,288
202210,SKU_75,B,6,7,259
202210,SKU_103,A,13,6,249
202210,SKU_91,A,13,6,497
202210,SKU_107,F,6,12,189
202210,SKU_145,F,5,11,10
202210,SKU_121,I,5,3,39
202210,SKU_144,U,14,6,32
202210,SKU_149,I,5,6,177
202210,SKU_150,I,5,6,197
202210,SKU_134,I,4,8,448
202210,SKU_135,I,5,4,264
202210,SKU_157,I,4,2,1
202210,SKU_26,H,5,8,248
202210,SKU_179,I,20,25,68
202210,SKU_151,I,4,7,170
202210,SKU_152,I,4,7,244
202210,SKU_29,I,5,8,52
202210,SKU_30,I,5,4,129
202210,SKU_123,Q,5,11,42
202210,SKU_124,Q,5,11,54
202210,SKU_125,O,4,12,292
202210,SKU_126,O,4,12,354
202210,SKU_127,R,5,10,75
202210,SKU_128,R,5,10,90
202210,SKU_129,S,5,10,44
202210,SKU_130,S,5,10,24
202210,SKU_136,K,8,14,689
202210,SKU_137,K,8,14,1117
202210,SKU_175,S,5,10,0
202210,SKU_176,S,5,10,2
202210,SKU_153,O,5,14,478
202210,SKU_154,O,5,14,937
202210,SKU_172,H,5,8,89
202210,SKU_111,K,5,9,471
202210,SKU_148,K,5,10,623
202210,SKU_112,K,5,9,1687
202210,SKU_88,K,5,10,339
202210,SKU_89,K,5,10,267
202210,SKU_181,K,8,16,99
202210,SKU_182,K,8,16,153
202210,SKU_131,P,4,11,178
202210,SKU_132,P,4,11,340
202210,SKU_173,P,5,15,334
202210,SKU_174,P,5,14,704
202210,SKU_158,X,0,26,0
202210,SKU_159,X,0,26,0
202210,SKU_160,X,0,26,0
202210,SKU_161,V,6,15,85
202210,SKU_162,V,6,15,314
202210,SKU_163,V,5,15,177
202210,SKU_164,V,5,13,379
202210,SKU_165,V,5,13,780
202210,SKU_166,W,5,14,81
202210,SKU_167,W,5,14,75
202210,SKU_168,W,5,12,626
202210,SKU_169,W,5,12,1017
202210,SKU_183,W,8,19,46
202210,SKU_184,W,8,19,92
202210,SKU_119,M,80,13,37
202210,SKU_180,M,80,14,34
202210,SKU_113,N,100,6,277
202210,SKU_55,N,50,3,10
202210,SKU_185,N,100,8,71
202210,SKU_186,N,50,4,12
202210,SKU_187,N,100,7,208
202210,SKU_170,Y,40,12,55
202210,SKU_171,Y,40,9,78
202210,SKU_143,T,100,12,0
202211,SKU_07,D,6,9,1001
202211,SKU_09,D,7,7,366
202211,SKU_10,D,6,7,1050
202211,SKU_12,D,5,9,663
202211,SKU_14,D,5,7,1637
202211,SKU_16,D,4,7,1514
202211,SKU_155,D,6,9,141
202211,SKU_156,D,6,10,624
202211,SKU_70,B,6,6,197
202211,SKU_71,B,8,7,485
202211,SKU_72,B,6,6,180
202211,SKU_73,B,7,7,984
202211,SKU_74,B,5,6,168
202211,SKU_75,B,6,7,747
202211,SKU_103,A,13,6,307
202211,SKU_91,A,13,6,370
202211,SKU_109,F,5,12,0
202211,SKU_107,F,6,12,279
202211,SKU_145,F,5,11,41
202211,SKU_121,I,5,3,34
202211,SKU_144,U,14,6,44
202211,SKU_149,I,5,6,188
202211,SKU_150,I,5,6,232
202211,SKU_134,I,4,8,324
202211,SKU_135,I,5,4,286
202211,SKU_26,H,5,8,161
202211,SKU_179,I,20,25,41
202211,SKU_151,I,4,7,215
202211,SKU_152,I,4,7,320
202211,SKU_29,I,5,8,50
202211,SKU_30,I,5,4,116
202211,SKU_123,Q,5,11,73
202211,SKU_124,Q,5,11,97
202211,SKU_125,O,4,12,403
202211,SKU_126,O,4,12,498
202211,SKU_127,R,5,10,124
202211,SKU_128,R,5,10,119
202211,SKU_129,S,5,10,62
202211,SKU_130,S,5,10,130
202211,SKU_136,K,8,14,832
202211,SKU_137,K,8,14,1182
202211,SKU_176,S,5,10,8
202211,SKU_153,O,5,14,528
202211,SKU_154,O,5,14,1164
202211,SKU_172,H,5,8,145
202211,SKU_111,K,5,9,530
202211,SKU_148,K,5,10,955
202211,SKU_112,K,5,9,1973
202211,SKU_88,K,5,10,348
202211,SKU_89,K,5,10,305
202211,SKU_181,K,8,16,144
202211,SKU_182,K,8,16,97
202211,SKU_131,P,4,11,165
202211,SKU_132,P,4,11,355
202211,SKU_173,P,5,15,341
202211,SKU_174,P,5,14,897
202211,SKU_158,X,0,26,1
202211,SKU_159,X,0,26,7
202211,SKU_160,X,0,26,2
202211,SKU_161,V,6,15,53
202211,SKU_162,V,6,15,266
202211,SKU_163,V,5,15,201
202211,SKU_164,V,5,13,457
202211,SKU_165,V,5,13,1472
202211,SKU_166,W,5,14,73
202211,SKU_167,W,5,14,94
202211,SKU_168,W,5,12,528
202211,SKU_169,W,5,12,910
202211,SKU_183,W,8,19,165
202211,SKU_184,W,8,19,258
202211,SKU_119,M,80,13,59
202211,SKU_180,M,80,14,14
202211,SKU_185,N,100,8,106
202211,SKU_186,N,50,4,15
202211,SKU_187,N,100,7,251
202211,SKU_170,Y,40,12,24
202211,SKU_171,Y,40,9,97
202211,SKU_143,T,100,12,0
202212,SKU_07,D,6,9,1066
202212,SKU_09,D,7,7,385
202212,SKU_10,D,6,7,1060
202212,SKU_12,D,5,9,801
202212,SKU_14,D,5,7,1453
202212,SKU_16,D,4,7,1028
202212,SKU_155,D,6,9,176
202212,SKU_156,D,6,10,390
202212,SKU_70,B,6,6,129
202212,SKU_71,B,8,7,424
202212,SKU_72,B,6,6,411
202212,SKU_73,B,7,7,997
202212,SKU_74,B,5,6,149
202212,SKU_75,B,6,7,662
202212,SKU_103,A,13,6,257
202212,SKU_91,A,13,6,422
202212,SKU_109,F,5,12,64
202212,SKU_107,F,6,12,39
202212,SKU_145,F,5,11,16
202212,SKU_121,I,5,3,47
202212,SKU_144,U,14,6,38
202212,SKU_149,I,5,6,199
202212,SKU_150,I,5,6,178
202212,SKU_134,I,4,8,404
202212,SKU_135,I,5,4,269
202212,SKU_157,I,4,2,3
202212,SKU_26,H,5,8,156
202212,SKU_179,I,20,25,43
202212,SKU_151,I,4,7,148
202212,SKU_152,I,4,7,112
202212,SKU_29,I,5,8,48
202212,SKU_30,I,5,4,116
202212,SKU_123,Q,5,11,51
202212,SKU_124,Q,5,11,60
202212,SKU_125,O,4,12,255
202212,SKU_126,O,4,12,476
202212,SKU_127,R,5,10,84
202212,SKU_128,R,5,10,114
202212,SKU_129,S,5,10,53
202212,SKU_130,S,5,10,68
202212,SKU_136,K,8,14,774
202212,SKU_137,K,8,14,964
202212,SKU_176,S,5,10,1
202212,SKU_153,O,5,14,730
202212,SKU_154,O,5,14,1299
202212,SKU_188,Z,8,24,0
202212,SKU_172,H,5,8,63
202212,SKU_111,K,5,9,233
202212,SKU_148,K,5,10,973
202212,SKU_112,K,5,9,772
202212,SKU_88,K,5,10,333
202212,SKU_89,K,5,10,281
202212,SKU_181,K,8,16,129
202212,SKU_182,K,8,16,295
202212,SKU_131,P,4,11,108
202212,SKU_132,P,4,11,233
202212,SKU_173,P,5,15,200
202212,SKU_174,P,5,14,475
202212,SKU_158,X,0,26,0
202212,SKU_159,X,0,26,2
202212,SKU_160,X,0,26,0
202212,SKU_161,V,6,15,46
202212,SKU_162,V,6,15,410
202212,SKU_163,V,5,15,285
202212,SKU_164,V,5,13,320
202212,SKU_165,V,5,13,907
202212,SKU_166,W,5,14,77
202212,SKU_167,W,5,14,99
202212,SKU_168,W,5,12,664
202212,SKU_169,W,5,12,1120
202212,SKU_183,W,8,19,119
202212,SKU_184,W,8,19,114
202212,SKU_119,M,80,13,66
202212,SKU_180,M,80,14,34
202212,SKU_185,N,100,8,81
202212,SKU_186,N,50,4,10
202212,SKU_187,N,100,7,216
202212,SKU_170,Y,40,12,33
202212,SKU_171,Y,40,9,100
202212,SKU_143,T,100,12,0
