Date,SKU,Group,Units Pkg,Avg Price Pkg,Sales Pkg,Turnover per month,Avg Price Pkg binned,Sales Pkg binned,Low avg price,Medium avg price,High avg price
2020-08-01,SKU_32,I,4,6,170,1020,Low,Low,1,0,0
2020-08-01,SKU_115,I,4,5,205,1025,Low,Low,1,0,0
2020-08-01,SKU_123,Q,5,11,55,605,Medium,Low,0,1,0
2020-08-01,SKU_124,Q,5,11,57,627,Medium,Low,0,1,0
2020-08-01,SKU_125,O,4,12,265,3180,Medium,Low,0,1,0
2020-08-01,SKU_126,O,4,12,313,3756,Medium,Low,0,1,0
2020-08-01,SKU_127,R,5,10,116,1160,Low,Low,1,0,0
2020-08-01,SKU_128,R,5,10,170,1700,Low,Low,1,0,0
2020-08-01,SKU_129,S,5,10,80,800,Low,Low,1,0,0
2020-08-01,SKU_130,S,5,10,109,1090,Low,Low,1,0,0
2020-08-01,SKU_136,K,8,14,183,2562,Medium,Low,0,1,0
2020-08-01,SKU_137,K,8,14,228,3192,Medium,Low,0,1,0
2020-08-01,SKU_33,G,8,15,8,120,Medium,Low,0,1,0
2020-08-01,SKU_84,J,5,11,129,1419,Medium,Low,0,1,0
2020-08-01,SKU_85,J,5,11,203,2233,Medium,Low,0,1,0
2020-08-01,SKU_87,J,6,11,856,9416,Medium,Low,0,1,0
2020-08-01,SKU_78,J,6,11,1422,15642,Medium,Medium,0,1,0
2020-08-01,SKU_111,K,5,9,1350,12150,Low,Medium,1,0,0
2020-08-01,SKU_112,K,5,9,1964,17676,Low,Medium,1,0,0
2020-08-01,SKU_88,K,5,10,761,7610,Low,Low,1,0,0
2020-08-01,SKU_89,K,5,10,570,5700,Low,Low,1,0,0
2020-08-01,SKU_101,K,5,7,163,1141,Low,Low,1,0,0
2020-08-01,SKU_102,K,5,7,238,1666,Low,Low,1,0,0
2020-08-01,SKU_131,P,4,11,156,1716,Medium,Low,0,1,0
2020-08-01,SKU_132,P,4,11,242,2662,Medium,Low,0,1,0
2020-08-01,SKU_116,L,40,7,88,616,Low,Low,1,0,0
2020-08-01,SKU_122,L,40,10,54,540,Low,Low,1,0,0
2020-08-01,SKU_119,M,80,13,37,481,Medium,Low,0,1,0
2020-08-01,SKU_138,M,40,9,10,90,Low,Low,1,0,0
2020-08-01,SKU_120,M,80,10,27,270,Low,Low,1,0,0
2020-08-01,SKU_51,N,100,6,357,2142,Low,Low,1,0,0
2020-08-01,SKU_113,N,100,6,1423,8538,Low,Medium,1,0,0
2020-08-01,SKU_55,N,50,3,167,501,Low,Low,1,0,0
2020-09-01,SKU_133,C,6,7,9,63,Low,Low,1,0,0
2020-09-01,SKU_53,C,6,8,12,96,Low,Low,1,0,0
2020-09-01,SKU_54,C,5,8,9,72,Low,Low,1,0,0
2020-09-01,SKU_07,D,6,9,1244,11196,Low,Medium,1,0,0
2020-09-01,SKU_08,D,7,8,823,6584,Low,Low,1,0,0
2020-09-01,SKU_09,D,7,7,311,2177,Low,Low,1,0,0
2020-09-01,SKU_10,D,6,7,683,4781,Low,Low,1,0,0
2020-09-01,SKU_12,D,5,9,480,4320,Low,Low,1,0,0
2020-09-01,SKU_13,D,8,8,225,1800,Low,Low,1,0,0
2020-09-01,SKU_14,D,5,7,1056,7392,Low,Low,1,0,0
2020-09-01,SKU_16,D,4,7,644,4508,Low,Low,1,0,0
2020-09-01,SKU_70,B,6,6,116,696,Low,Low,1,0,0
2020-09-01,SKU_71,B,8,7,236,1652,Low,Low,1,0,0
2020-09-01,SKU_72,B,6,6,254,1524,Low,Low,1,0,0
2020-09-01,SKU_73,B,7,7,914,6398,Low,Low,1,0,0
2020-09-01,SKU_74,B,5,6,205,1230,Low,Low,1,0,0
2020-09-01,SKU_75,B,6,7,508,3556,Low,Low,1,0,0
2020-09-01,SKU_103,A,13,6,558,3348,Low,Low,1,0,0
2020-09-01,SKU_91,A,13,6,260,1560,Low,Low,1,0,0
2020-09-01,SKU_80,F,6,13,32,416,Medium,Low,0,1,0
2020-09-01,SKU_76,F,6,13,107,1391,Medium,Low,0,1,0
2020-09-01,SKU_109,F,5,12,54,648,Medium,Low,0,1,0
2020-09-01,SKU_110,F,7,13,6,78,Medium,Low,0,1,0
2020-09-01,SKU_139,F,7,13,15,195,Medium,Low,0,1,0
2020-09-01,SKU_107,F,6,12,86,1032,Medium,Low,0,1,0
2020-09-01,SKU_83,F,6,13,344,4472,Medium,Low,0,1,0
2020-09-01,SKU_77,F,6,13,955,12415,Medium,Low,0,1,0
2020-09-01,SKU_121,I,5,3,14,42,Low,Low,1,0,0
2020-09-01,SKU_134,I,4,8,93,744,Low,Low,1,0,0
2020-09-01,SKU_135,I,5,4,62,248,Low,Low,1,0,0
2020-09-01,SKU_26,H,5,8,138,1104,Low,Low,1,0,0
2020-09-01,SKU_27,I,5,5,178,890,Low,Low,1,0,0
2020-09-01,SKU_114,I,5,4,204,816,Low,Low,1,0,0
2020-09-01,SKU_29,I,5,8,47,376,Low,Low,1,0,0
2020-09-01,SKU_30,I,5,4,145,580,Low,Low,1,0,0
2020-09-01,SKU_32,I,4,6,192,1152,Low,Low,1,0,0
2020-09-01,SKU_115,I,4,5,147,735,Low,Low,1,0,0
2020-09-01,SKU_123,Q,5,11,50,550,Medium,Low,0,1,0
2020-09-01,SKU_124,Q,5,11,51,561,Medium,Low,0,1,0
2020-09-01,SKU_125,O,4,12,274,3288,Medium,Low,0,1,0
2020-09-01,SKU_126,O,4,12,487,5844,Medium,Low,0,1,0
2020-09-01,SKU_127,R,5,10,90,900,Low,Low,1,0,0
2020-09-01,SKU_128,R,5,10,107,1070,Low,Low,1,0,0
2020-09-01,SKU_129,S,5,10,50,500,Low,Low,1,0,0
2020-09-01,SKU_130,S,5,10,75,750,Low,Low,1,0,0
2020-09-01,SKU_136,K,8,14,171,2394,Medium,Low,0,1,0
2020-09-01,SKU_137,K,8,14,215,3010,Medium,Low,0,1,0
2020-09-01,SKU_84,J,5,11,104,1144,Medium,Low,0,1,0
2020-09-01,SKU_85,J,5,11,140,1540,Medium,Low,0,1,0
2020-09-01,SKU_87,J,6,11,886,9746,Medium,Low,0,1,0
2020-09-01,SKU_78,J,6,11,1598,17578,Medium,Medium,0,1,0
2020-09-01,SKU_111,K,5,9,1056,9504,Low,Low,1,0,0
2020-09-01,SKU_112,K,5,9,1514,13626,Low,Medium,1,0,0
2020-09-01,SKU_88,K,5,10,463,4630,Low,Low,1,0,0
2020-09-01,SKU_89,K,5,10,363,3630,Low,Low,1,0,0
2020-09-01,SKU_101,K,5,7,96,672,Low,Low,1,0,0
2020-09-01,SKU_102,K,5,7,122,854,Low,Low,1,0,0
2020-09-01,SKU_131,P,4,11,141,1551,Medium,Low,0,1,0
2020-09-01,SKU_132,P,4,11,197,2167,Medium,Low,0,1,0
2020-09-01,SKU_116,L,40,7,64,448,Low,Low,1,0,0
2020-09-01,SKU_122,L,40,10,53,530,Low,Low,1,0,0
2020-09-01,SKU_119,M,80,13,48,624,Medium,Low,0,1,0
2020-09-01,SKU_120,M,80,10,65,650,Low,Low,1,0,0
2020-09-01,SKU_51,N,100,6,251,1506,Low,Low,1,0,0
2020-09-01,SKU_113,N,100,6,1009,6054,Low,Low,1,0,0
2020-09-01,SKU_55,N,50,3,54,162,Low,Low,1,0,0
2020-10-01,SKU_07,D,6,9,1628,14652,Low,Medium,1,0,0
2020-10-01,SKU_08,D,7,8,1109,8872,Low,Low,1,0,0
2020-10-01,SKU_09,D,7,7,460,3220,Low,Low,1,0,0
2020-10-01,SKU_10,D,6,7,820,5740,Low,Low,1,0,0
2020-10-01,SKU_12,D,5,9,751,6759,Low,Low,1,0,0
2020-10-01,SKU_13,D,8,8,281,2248,Low,Low,1,0,0
2020-10-01,SKU_14,D,5,7,1441,10087,Low,Medium,1,0,0
2020-10-01,SKU_16,D,4,7,815,5705,Low,Low,1,0,0
2020-10-01,SKU_70,B,6,6,237,1422,Low,Low,1,0,0
2020-10-01,SKU_71,B,8,7,494,3458,Low,Low,1,0,0
2020-10-01,SKU_72,B,6,6,347,2082,Low,Low,1,0,0
2020-10-01,SKU_73,B,7,7,970,6790,Low,Low,1,0,0
2020-10-01,SKU_74,B,5,6,133,798,Low,Low,1,0,0
2020-10-01,SKU_75,B,6,7,649,4543,Low,Low,1,0,0
2020-10-01,SKU_103,A,13,6,421,2526,Low,Low,1,0,0
2020-10-01,SKU_91,A,13,6,377,2262,Low,Low,1,0,0
2020-10-01,SKU_80,F,6,13,47,611,Medium,Low,0,1,0
2020-10-01,SKU_76,F,6,13,121,1573,Medium,Low,0,1,0
2020-10-01,SKU_109,F,5,12,99,1188,Medium,Low,0,1,0
2020-10-01,SKU_110,F,7,13,5,65,Medium,Low,0,1,0
2020-10-01,SKU_139,F,7,13,11,143,Medium,Low,0,1,0
2020-10-01,SKU_107,F,6,12,88,1056,Medium,Low,0,1,0
2020-10-01,SKU_83,F,6,13,290,3770,Medium,Low,0,1,0
2020-10-01,SKU_77,F,6,13,831,10803,Medium,Low,0,1,0
2020-10-01,SKU_121,I,5,3,83,249,Low,Low,1,0,0
2020-10-01,SKU_134,I,4,8,166,1328,Low,Low,1,0,0
2020-10-01,SKU_135,I,5,4,139,556,Low,Low,1,0,0
2020-10-01,SKU_26,H,5,8,131,1048,Low,Low,1,0,0
2020-10-01,SKU_27,I,5,5,233,1165,Low,Low,1,0,0
2020-10-01,SKU_114,I,5,4,214,856,Low,Low,1,0,0
2020-10-01,SKU_29,I,5,8,79,632,Low,Low,1,0,0
2020-10-01,SKU_30,I,5,4,170,680,Low,Low,1,0,0
2020-10-01,SKU_32,I,4,6,184,1104,Low,Low,1,0,0
2020-10-01,SKU_115,I,4,5,144,720,Low,Low,1,0,0
2020-10-01,SKU_123,Q,5,11,71,781,Medium,Low,0,1,0
2020-10-01,SKU_124,Q,5,11,67,737,Medium,Low,0,1,0
2020-10-01,SKU_125,O,4,12,374,4488,Medium,Low,0,1,0
2020-10-01,SKU_126,O,4,12,652,7824,Medium,Low,0,1,0
2020-10-01,SKU_127,R,5,10,128,1280,Low,Low,1,0,0
2020-10-01,SKU_128,R,5,10,142,1420,Low,Low,1,0,0
2020-10-01,SKU_129,S,5,10,84,840,Low,Low,1,0,0
2020-10-01,SKU_130,S,5,10,123,1230,Low,Low,1,0,0
2020-10-01,SKU_136,K,8,14,198,2772,Medium,Low,0,1,0
2020-10-01,SKU_137,K,8,14,287,4018,Medium,Low,0,1,0
2020-10-01,SKU_33,G,8,15,5,75,Medium,Low,0,1,0
2020-10-01,SKU_84,J,5,11,138,1518,Medium,Low,0,1,0
2020-10-01,SKU_85,J,5,11,202,2222,Medium,Low,0,1,0
2020-10-01,SKU_87,J,6,11,721,7931,Medium,Low,0,1,0
2020-10-01,SKU_78,J,6,11,1350,14850,Medium,Medium,0,1,0
2020-10-01,SKU_111,K,5,9,1200,10800,Low,Medium,1,0,0
2020-10-01,SKU_112,K,5,9,1724,15516,Low,Medium,1,0,0
2020-10-01,SKU_88,K,5,10,638,6380,Low,Low,1,0,0
2020-10-01,SKU_89,K,5,10,492,4920,Low,Low,1,0,0
2020-10-01,SKU_101,K,5,7,84,588,Low,Low,1,0,0
2020-10-01,SKU_102,K,5,7,123,861,Low,Low,1,0,0
2020-10-01,SKU_131,P,4,11,141,1551,Medium,Low,0,1,0
2020-10-01,SKU_132,P,4,11,236,2596,Medium,Low,0,1,0
2020-10-01,SKU_116,L,40,7,74,518,Low,Low,1,0,0
2020-10-01,SKU_122,L,40,10,54,540,Low,Low,1,0,0
2020-10-01,SKU_119,M,80,13,37,481,Medium,Low,0,1,0
2020-10-01,SKU_120,M,80,10,59,590,Low,Low,1,0,0
2020-10-01,SKU_51,N,100,6,248,1488,Low,Low,1,0,0
2020-10-01,SKU_113,N,100,6,773,4638,Low,Low,1,0,0
2020-10-01,SKU_55,N,50,3,85,255,Low,Low,1,0,0
2020-11-01,SKU_07,D,6,9,1610,14490,Low,Medium,1,0,0
2020-11-01,SKU_08,D,7,8,1185,9480,Low,Medium,1,0,0
2020-11-01,SKU_09,D,7,7,331,2317,Low,Low,1,0,0
2020-11-01,SKU_10,D,6,7,830,5810,Low,Low,1,0,0
2020-11-01,SKU_12,D,5,9,687,6183,Low,Low,1,0,0
2020-11-01,SKU_13,D,8,8,258,2064,Low,Low,1,0,0
2020-11-01,SKU_14,D,5,7,1446,10122,Low,Medium,1,0,0
2020-11-01,SKU_16,D,4,7,784,5488,Low,Low,1,0,0
2020-11-01,SKU_70,B,6,6,158,948,Low,Low,1,0,0
2020-11-01,SKU_71,B,8,7,414,2898,Low,Low,1,0,0
2020-11-01,SKU_72,B,6,6,516,3096,Low,Low,1,0,0
2020-11-01,SKU_73,B,7,7,775,5425,Low,Low,1,0,0
2020-11-01,SKU_74,B,5,6,225,1350,Low,Low,1,0,0
2020-11-01,SKU_75,B,6,7,519,3633,Low,Low,1,0,0
2020-11-01,SKU_103,A,13,6,520,3120,Low,Low,1,0,0
2020-11-01,SKU_91,A,13,6,407,2442,Low,Low,1,0,0
2020-11-01,SKU_80,F,6,13,41,533,Medium,Low,0,1,0
2020-11-01,SKU_76,F,6,13,130,1690,Medium,Low,0,1,0
2020-11-01,SKU_109,F,5,12,126,1512,Medium,Low,0,1,0
2020-11-01,SKU_110,F,7,13,6,78,Medium,Low,0,1,0
2020-11-01,SKU_139,F,7,13,57,741,Medium,Low,0,1,0
2020-11-01,SKU_107,F,6,12,20,240,Medium,Low,0,1,0
2020-11-01,SKU_83,F,6,13,334,4342,Medium,Low,0,1,0
2020-11-01,SKU_77,F,6,13,787,10231,Medium,Low,0,1,0
2020-11-01,SKU_121,I,5,3,45,135,Low,Low,1,0,0
2020-11-01,SKU_134,I,4,8,80,640,Low,Low,1,0,0
2020-11-01,SKU_135,I,5,4,75,300,Low,Low,1,0,0
2020-11-01,SKU_26,H,5,8,140,1120,Low,Low,1,0,0
2020-11-01,SKU_27,I,5,5,208,1040,Low,Low,1,0,0
2020-11-01,SKU_114,I,5,4,261,1044,Low,Low,1,0,0
2020-11-01,SKU_29,I,5,8,46,368,Low,Low,1,0,0
2020-11-01,SKU_30,I,5,4,167,668,Low,Low,1,0,0
2020-11-01,SKU_32,I,4,6,199,1194,Low,Low,1,0,0
2020-11-01,SKU_115,I,4,5,163,815,Low,Low,1,0,0
2020-11-01,SKU_123,Q,5,11,65,715,Medium,Low,0,1,0
2020-11-01,SKU_124,Q,5,11,70,770,Medium,Low,0,1,0
2020-11-01,SKU_125,O,4,12,261,3132,Medium,Low,0,1,0
2020-11-01,SKU_126,O,4,12,148,1776,Medium,Low,0,1,0
2020-11-01,SKU_127,R,5,10,115,1150,Low,Low,1,0,0
2020-11-01,SKU_128,R,5,10,156,1560,Low,Low,1,0,0
2020-11-01,SKU_129,S,5,10,64,640,Low,Low,1,0,0
2020-11-01,SKU_130,S,5,10,102,1020,Low,Low,1,0,0
2020-11-01,SKU_136,K,8,14,255,3570,Medium,Low,0,1,0
2020-11-01,SKU_137,K,8,14,328,4592,Medium,Low,0,1,0
2020-11-01,SKU_84,J,5,11,127,1397,Medium,Low,0,1,0
2020-11-01,SKU_85,J,5,11,227,2497,Medium,Low,0,1,0
2020-11-01,SKU_87,J,6,11,840,9240,Medium,Low,0,1,0
2020-11-01,SKU_78,J,6,11,1527,16797,Medium,Medium,0,1,0
2020-11-01,SKU_111,K,5,9,1206,10854,Low,Medium,1,0,0
2020-11-01,SKU_112,K,5,9,1756,15804,Low,Medium,1,0,0
2020-11-01,SKU_88,K,5,10,720,7200,Low,Low,1,0,0
2020-11-01,SKU_89,K,5,10,535,5350,Low,Low,1,0,0
2020-11-01,SKU_131,P,4,11,85,935,Medium,Low,0,1,0
2020-11-01,SKU_132,P,4,11,145,1595,Medium,Low,0,1,0
2020-11-01,SKU_116,L,40,7,82,574,Low,Low,1,0,0
2020-11-01,SKU_122,L,40,10,53,530,Low,Low,1,0,0
2020-11-01,SKU_119,M,80,13,69,897,Medium,Low,0,1,0
2020-11-01,SKU_120,M,80,10,54,540,Low,Low,1,0,0
2020-11-01,SKU_51,N,100,6,328,1968,Low,Low,1,0,0
2020-11-01,SKU_113,N,100,6,1068,6408,Low,Low,1,0,0
2020-11-01,SKU_55,N,50,3,154,462,Low,Low,1,0,0
2020-12-01,SKU_07,D,6,9,1031,9279,Low,Low,1,0,0
2020-12-01,SKU_08,D,7,8,684,5472,Low,Low,1,0,0
2020-12-01,SKU_09,D,7,7,290,2030,Low,Low,1,0,0
2020-12-01,SKU_10,D,6,7,731,5117,Low,Low,1,0,0
2020-12-01,SKU_12,D,5,9,452,4068,Low,Low,1,0,0
2020-12-01,SKU_13,D,8,8,168,1344,Low,Low,1,0,0
2020-12-01,SKU_14,D,5,7,875,6125,Low,Low,1,0,0
2020-12-01,SKU_16,D,4,7,760,5320,Low,Low,1,0,0
2020-12-01,SKU_70,B,6,6,136,816,Low,Low,1,0,0
2020-12-01,SKU_71,B,8,7,202,1414,Low,Low,1,0,0
2020-12-01,SKU_72,B,6,6,261,1566,Low,Low,1,0,0
2020-12-01,SKU_73,B,7,7,833,5831,Low,Low,1,0,0
2020-12-01,SKU_74,B,5,6,165,990,Low,Low,1,0,0
2020-12-01,SKU_75,B,6,7,249,1743,Low,Low,1,0,0
2020-12-01,SKU_103,A,13,6,359,2154,Low,Low,1,0,0
2020-12-01,SKU_91,A,13,6,314,1884,Low,Low,1,0,0
2020-12-01,SKU_80,F,6,13,19,247,Medium,Low,0,1,0
2020-12-01,SKU_76,F,6,13,57,741,Medium,Low,0,1,0
2020-12-01,SKU_109,F,5,12,86,1032,Medium,Low,0,1,0
2020-12-01,SKU_110,F,7,13,6,78,Medium,Low,0,1,0
2020-12-01,SKU_139,F,7,13,39,507,Medium,Low,0,1,0
2020-12-01,SKU_107,F,6,12,1,12,Medium,Low,0,1,0
2020-12-01,SKU_83,F,6,13,198,2574,Medium,Low,0,1,0
2020-12-01,SKU_77,F,6,13,513,6669,Medium,Low,0,1,0
2020-12-01,SKU_121,I,5,3,20,60,Low,Low,1,0,0
2020-12-01,SKU_134,I,4,8,50,400,Low,Low,1,0,0
2020-12-01,SKU_135,I,5,4,68,272,Low,Low,1,0,0
2020-12-01,SKU_26,H,5,8,72,576,Low,Low,1,0,0
2020-12-01,SKU_27,I,5,5,98,490,Low,Low,1,0,0
2020-12-01,SKU_114,I,5,4,164,656,Low,Low,1,0,0
2020-12-01,SKU_29,I,5,8,51,408,Low,Low,1,0,0
2020-12-01,SKU_30,I,5,4,102,408,Low,Low,1,0,0
2020-12-01,SKU_32,I,4,6,107,642,Low,Low,1,0,0
2020-12-01,SKU_115,I,4,5,91,455,Low,Low,1,0,0
2020-12-01,SKU_123,Q,5,11,29,319,Medium,Low,0,1,0
2020-12-01,SKU_124,Q,5,11,51,561,Medium,Low,0,1,0
2020-12-01,SKU_125,O,4,12,174,2088,Medium,Low,0,1,0
2020-12-01,SKU_126,O,4,12,651,7812,Medium,Low,0,1,0
2020-12-01,SKU_127,R,5,10,70,700,Low,Low,1,0,0
2020-12-01,SKU_128,R,5,10,76,760,Low,Low,1,0,0
2020-12-01,SKU_129,S,5,10,42,420,Low,Low,1,0,0
2020-12-01,SKU_130,S,5,10,48,480,Low,Low,1,0,0
2020-12-01,SKU_136,K,8,14,166,2324,Medium,Low,0,1,0
2020-12-01,SKU_137,K,8,14,258,3612,Medium,Low,0,1,0
2020-12-01,SKU_84,J,5,11,80,880,Medium,Low,0,1,0
2020-12-01,SKU_85,J,5,11,127,1397,Medium,Low,0,1,0
2020-12-01,SKU_87,J,6,11,496,5456,Medium,Low,0,1,0
2020-12-01,SKU_78,J,6,11,890,9790,Medium,Low,0,1,0
2020-12-01,SKU_111,K,5,9,868,7812,Low,Low,1,0,0
2020-12-01,SKU_112,K,5,9,1334,12006,Low,Medium,1,0,0
2020-12-01,SKU_88,K,5,10,537,5370,Low,Low,1,0,0
2020-12-01,SKU_89,K,5,10,392,3920,Low,Low,1,0,0
2020-12-01,SKU_131,P,4,11,78,858,Medium,Low,0,1,0
2020-12-01,SKU_132,P,4,11,149,1639,Medium,Low,0,1,0
2020-12-01,SKU_116,L,40,7,57,399,Low,Low,1,0,0
2020-12-01,SKU_122,L,40,10,33,330,Low,Low,1,0,0
2020-12-01,SKU_119,M,80,13,36,468,Medium,Low,0,1,0
2020-12-01,SKU_120,M,80,10,62,620,Low,Low,1,0,0
2020-12-01,SKU_51,N,100,6,58,348,Low,Low,1,0,0
2020-12-01,SKU_113,N,100,6,540,3240,Low,Low,1,0,0
2020-12-01,SKU_55,N,50,3,67,201,Low,Low,1,0,0
2021-01-01,SKU_07,D,6,9,2161,19449,Low,Medium,1,0,0
2021-01-01,SKU_08,D,7,8,1563,12504,Low,Medium,1,0,0
2021-01-01,SKU_09,D,7,7,379,2653,Low,Low,1,0,0
2021-01-01,SKU_10,D,6,7,820,5740,Low,Low,1,0,0
2021-01-01,SKU_12,D,5,9,905,8145,Low,Low,1,0,0
2021-01-01,SKU_13,D,8,8,295,2360,Low,Low,1,0,0
2021-01-01,SKU_14,D,5,7,1338,9366,Low,Medium,1,0,0
2021-01-01,SKU_16,D,4,7,773,5411,Low,Low,1,0,0
2021-01-01,SKU_70,B,6,6,134,804,Low,Low,1,0,0
2021-01-01,SKU_71,B,8,7,378,2646,Low,Low,1,0,0
2021-01-01,SKU_72,B,6,6,420,2520,Low,Low,1,0,0
2021-01-01,SKU_73,B,7,7,1198,8386,Low,Medium,1,0,0
2021-01-01,SKU_74,B,5,6,198,1188,Low,Low,1,0,0
2021-01-01,SKU_75,B,6,7,575,4025,Low,Low,1,0,0
2021-01-01,SKU_103,A,13,6,617,3702,Low,Low,1,0,0
2021-01-01,SKU_91,A,13,6,464,2784,Low,Low,1,0,0
2021-01-01,SKU_80,F,6,13,40,520,Medium,Low,0,1,0
2021-01-01,SKU_76,F,6,13,128,1664,Medium,Low,0,1,0
2021-01-01,SKU_109,F,5,12,111,1332,Medium,Low,0,1,0
2021-01-01,SKU_110,F,7,13,29,377,Medium,Low,0,1,0
2021-01-01,SKU_139,F,7,13,169,2197,Medium,Low,0,1,0
2021-01-01,SKU_83,F,6,13,389,5057,Medium,Low,0,1,0
2021-01-01,SKU_77,F,6,13,1093,14209,Medium,Low,0,1,0
2021-01-01,SKU_121,I,5,3,34,102,Low,Low,1,0,0
2021-01-01,SKU_134,I,4,8,177,1416,Low,Low,1,0,0
2021-01-01,SKU_135,I,5,4,107,428,Low,Low,1,0,0
2021-01-01,SKU_26,H,5,8,205,1640,Low,Low,1,0,0
2021-01-01,SKU_27,I,5,5,245,1225,Low,Low,1,0,0
2021-01-01,SKU_114,I,5,4,320,1280,Low,Low,1,0,0
2021-01-01,SKU_29,I,5,8,82,656,Low,Low,1,0,0
2021-01-01,SKU_30,I,5,4,189,756,Low,Low,1,0,0
2021-01-01,SKU_32,I,4,6,254,1524,Low,Low,1,0,0
2021-01-01,SKU_115,I,4,5,220,1100,Low,Low,1,0,0
2021-01-01,SKU_123,Q,5,11,89,979,Medium,Low,0,1,0
2021-01-01,SKU_124,Q,5,11,89,979,Medium,Low,0,1,0
2021-01-01,SKU_125,O,4,12,395,4740,Medium,Low,0,1,0
2021-01-01,SKU_126,O,4,12,593,7116,Medium,Low,0,1,0
2021-01-01,SKU_127,R,5,10,141,1410,Low,Low,1,0,0
2021-01-01,SKU_128,R,5,10,165,1650,Low,Low,1,0,0
2021-01-01,SKU_129,S,5,10,83,830,Low,Low,1,0,0
2021-01-01,SKU_130,S,5,10,102,1020,Low,Low,1,0,0
2021-01-01,SKU_136,K,8,14,344,4816,Medium,Low,0,1,0
2021-01-01,SKU_137,K,8,14,448,6272,Medium,Low,0,1,0
2021-01-01,SKU_84,J,5,11,186,2046,Medium,Low,0,1,0
2021-01-01,SKU_85,J,5,11,292,3212,Medium,Low,0,1,0
2021-01-01,SKU_87,J,6,11,1137,12507,Medium,Medium,0,1,0
2021-01-01,SKU_78,J,6,11,1942,21362,Medium,Medium,0,1,0
2021-01-01,SKU_111,K,5,9,1511,13599,Low,Medium,1,0,0
2021-01-01,SKU_112,K,5,9,1948,17532,Low,Medium,1,0,0
2021-01-01,SKU_88,K,5,10,703,7030,Low,Low,1,0,0
2021-01-01,SKU_89,K,5,10,665,6650,Low,Low,1,0,0
2021-01-01,SKU_131,P,4,11,128,1408,Medium,Low,0,1,0
2021-01-01,SKU_132,P,4,11,262,2882,Medium,Low,0,1,0
2021-01-01,SKU_116,L,40,7,118,826,Low,Low,1,0,0
2021-01-01,SKU_122,L,40,10,81,810,Low,Low,1,0,0
2021-01-01,SKU_119,M,80,13,61,793,Medium,Low,0,1,0
2021-01-01,SKU_120,M,80,10,54,540,Low,Low,1,0,0
2021-01-01,SKU_51,N,100,6,388,2328,Low,Low,1,0,0
2021-01-01,SKU_113,N,100,6,1174,7044,Low,Medium,1,0,0
2021-01-01,SKU_55,N,50,3,79,237,Low,Low,1,0,0
2021-02-01,SKU_07,D,6,9,1911,17199,Low,Medium,1,0,0
2021-02-01,SKU_08,D,7,8,1268,10144,Low,Medium,1,0,0
2021-02-01,SKU_09,D,7,7,339,2373,Low,Low,1,0,0
2021-02-01,SKU_10,D,6,7,723,5061,Low,Low,1,0,0
2021-02-01,SKU_12,D,5,9,706,6354,Low,Low,1,0,0
2021-02-01,SKU_13,D,8,8,313,2504,Low,Low,1,0,0
2021-02-01,SKU_14,D,5,7,993,6951,Low,Low,1,0,0
2021-02-01,SKU_16,D,4,7,623,4361,Low,Low,1,0,0
2021-02-01,SKU_70,B,6,6,213,1278,Low,Low,1,0,0
2021-02-01,SKU_71,B,8,7,377,2639,Low,Low,1,0,0
2021-02-01,SKU_72,B,6,6,431,2586,Low,Low,1,0,0
2021-02-01,SKU_73,B,7,7,1276,8932,Low,Medium,1,0,0
2021-02-01,SKU_74,B,5,6,254,1524,Low,Low,1,0,0
2021-02-01,SKU_75,B,6,7,1088,7616,Low,Low,1,0,0
2021-02-01,SKU_103,A,13,6,447,2682,Low,Low,1,0,0
2021-02-01,SKU_91,A,13,6,422,2532,Low,Low,1,0,0
2021-02-01,SKU_80,F,6,13,32,416,Medium,Low,0,1,0
2021-02-01,SKU_76,F,6,13,101,1313,Medium,Low,0,1,0
2021-02-01,SKU_109,F,5,12,131,1572,Medium,Low,0,1,0
2021-02-01,SKU_110,F,7,13,7,91,Medium,Low,0,1,0
2021-02-01,SKU_139,F,7,13,128,1664,Medium,Low,0,1,0
2021-02-01,SKU_83,F,6,13,331,4303,Medium,Low,0,1,0
2021-02-01,SKU_77,F,6,13,936,12168,Medium,Low,0,1,0
2021-02-01,SKU_121,I,5,3,43,129,Low,Low,1,0,0
2021-02-01,SKU_134,I,4,8,77,616,Low,Low,1,0,0
2021-02-01,SKU_135,I,5,4,92,368,Low,Low,1,0,0
2021-02-01,SKU_26,H,5,8,127,1016,Low,Low,1,0,0
2021-02-01,SKU_27,I,5,5,203,1015,Low,Low,1,0,0
2021-02-01,SKU_114,I,5,4,243,972,Low,Low,1,0,0
2021-02-01,SKU_29,I,5,8,59,472,Low,Low,1,0,0
2021-02-01,SKU_30,I,5,4,104,416,Low,Low,1,0,0
2021-02-01,SKU_32,I,4,6,170,1020,Low,Low,1,0,0
2021-02-01,SKU_115,I,4,5,143,715,Low,Low,1,0,0
2021-02-01,SKU_123,Q,5,11,68,748,Medium,Low,0,1,0
2021-02-01,SKU_124,Q,5,11,62,682,Medium,Low,0,1,0
2021-02-01,SKU_125,O,4,12,228,2736,Medium,Low,0,1,0
2021-02-01,SKU_126,O,4,12,384,4608,Medium,Low,0,1,0
2021-02-01,SKU_127,R,5,10,103,1030,Low,Low,1,0,0
2021-02-01,SKU_128,R,5,10,153,1530,Low,Low,1,0,0
